sex,targetUttCode,featuresPresent,normResponse2,obj1,trial_type,blockNr,obj2,name,normResponse1,numFeatures,certainty,uttCode,utterance,pref2,targetFeature,targetFeatureNum,response0,Answer.time_in_minutes,normResponse0,response1,response2,workerid,slide_number,pref3,item,pref1,obj3 
female,22b1-2,"['cloud', 'circle', 'square', 'blue', 'red']",0.4054054054054054,131,task,1,222,,0.05405405405405406,5,,22b1,red,striped,texture,2,1,5.360083333333334,0.5405405405405405,0.1,0.75,49,14,polka-dotted,7641,solid,332
,,,,,,,,,,,0.8,,,,,,,5.360083333333334,,,,49,,,,,
female,22a1-3,"['circle', 'square', 'blue', 'red']",0.2631578947368421,331,task,2,212,,0.4736842105263158,4,,22a1,circle,striped,texture,2,0.5,5.360083333333334,0.2631578947368421,0.9,0.5,49,19,polka-dotted,3391,solid,222
female,22a2b-2a,"['cloud', 'square', 'red', 'green']",0.23255813953488372,112,task,2,312,,0.4186046511627907,4,,22a2b,cloud,striped,texture,2,0.75,5.360083333333334,0.3488372093023256,0.9,0.5,49,20,polka-dotted,20881,solid,133
female,22b1-3,"['cloud', 'circle', 'blue', 'red']",0.23809523809523808,231,task,2,112,,0.4047619047619047,4,,22b1,circle,striped,texture,2,0.75,5.360083333333334,0.35714285714285715,0.85,0.5,49,21,polka-dotted,3291,solid,222
female,22a2b-2b,"['circle', 'square', 'blue', 'red']",0.23809523809523808,321,task,2,222,,0.4047619047619047,4,,22a2b,circle,striped,texture,2,0.75,5.360083333333334,0.35714285714285715,0.85,0.5,49,22,polka-dotted,6431,solid,232
,,,,,,,,,,,0.55,,,,,,,5.360083333333334,,,,49,,,,,
male,22b1-2,"['circle', 'square', 'blue', 'red', 'green']",0.3333333333333333,221,task,0,212,,0,5,,22b1,circle,striped,texture,2,1,6.167483333333333,0.6666666666666666,0,0.5,50,3,polka-dotted,18201,solid,323
male,211-3,"['cloud', 'circle', 'square', 'blue', 'red']",0.3333333333333333,111,task,0,321,,0,5,,211,blue,striped,texture,2,1,6.167483333333333,0.6666666666666666,0,0.5,50,4,polka-dotted,5701,solid,232
male,322b-2,"['square', 'blue', 'red']",0.5,331,task,0,312,,0,3,,322b,red,striped,texture,2,1,6.167483333333333,0.5,0,1,50,5,polka-dotted,7430,solid,332
male,211-3,"['cloud', 'square', 'blue', 'red', 'green']",0.5405405405405405,131,task,0,322,,0,5,,211,cloud,striped,texture,2,0.85,6.167483333333333,0.45945945945945943,0,1,50,6,polka-dotted,9131,solid,113
,,,,,,,,,,,1,,,,,,,6.167483333333333,,,,50,,,,,
male,22a2b-2b,"['cloud', 'square', 'solid', 'polka-dotted']",0.5714285714285714,112,task,1,332,,0.14285714285714285,4,,22a2b,cloud,red,color,3,0.5,6.167483333333333,0.2857142857142857,0.25,1,50,11,green,9612,blue,113
male,331-3,"['square', 'polka-dotted']",0.5714285714285714,331,task,1,332,,0.14285714285714285,2,,331,polka-dotted,red,color,3,0.5,6.167483333333333,0.2857142857142857,0.25,1,50,12,green,27440,blue,333
male,321-2,"['square', 'solid', 'striped', 'polka-dotted']",0.5714285714285714,312,task,1,322,,0.14285714285714285,4,,321,striped,red,color,3,0.5,6.167483333333333,0.2857142857142857,0.25,1,50,13,green,27021,blue,333
male,331-3,"['cloud', 'polka-dotted']",0.5714285714285714,131,task,1,132,,0.14285714285714285,2,,331,polka-dotted,red,color,3,0.5,6.167483333333333,0.2857142857142857,0.25,1,50,14,green,21350,blue,133
,,,,,,,,,,,0.15,,,,,,,6.167483333333333,,,,50,,,,,
male,22a2b-2b,"['striped', 'polka-dotted', 'red', 'green']",0.16666666666666666,222,task,2,322,,0.5555555555555556,4,,22a2b,striped,circle,shape,1,0.5,6.167483333333333,0.2777777777777778,1,0.3,50,19,square,24040,cloud,233
male,211-3,"['solid', 'striped', 'polka-dotted', 'blue', 'red']",0.4444444444444445,231,task,2,312,,0.5555555555555556,5,,211,red,circle,shape,1,0,6.167483333333333,0,1,0.8,50,20,square,2820,cloud,122
male,22a2b-2a,"['solid', 'striped', 'red', 'green']",0.4444444444444445,112,task,2,113,,0.5555555555555556,4,,22a2b,green,circle,shape,1,0,6.167483333333333,0,1,0.8,50,21,square,19330,cloud,323
male,321-2,"['solid', 'striped', 'polka-dotted', 'blue']",0.4444444444444445,311,task,2,221,,0.5555555555555556,4,,321,solid,circle,shape,1,0,6.167483333333333,0,1,0.8,50,22,square,430,cloud,231
,,,,,,,,,,,0.85,,,,,,,6.167483333333333,,,,50,,,,,
male,22b1-2,"['solid', 'striped', 'blue', 'red', 'green']",0.21212121212121213,221,task,0,212,,0.4848484848484849,5,,22b1,blue,circle,shape,1,0.5,8.404833333333332,0.30303030303030304,0.8,0.35,51,3,square,18200,cloud,323
male,322b-2,"['solid', 'blue', 'green']",0.2903225806451613,111,task,0,311,,0.5161290322580645,3,,322b,blue,circle,shape,1,0.3,8.404833333333332,0.1935483870967742,0.8,0.45,51,4,square,11410,cloud,313
male,22b1-2,"['solid', 'polka-dotted', 'blue', 'red', 'green']",0.2647058823529412,111,task,0,312,,0.5588235294117647,5,,22b1,blue,circle,shape,1,0.3,8.404833333333332,0.17647058823529413,0.95,0.45,51,5,square,26550,cloud,333
male,321-3,"['striped', 'red', 'green']",0.28125000000000006,122,task,0,322,,0.53125,3,,321,striped,circle,shape,1,0.3,8.404833333333332,0.1875,0.85,0.45,51,6,square,16430,cloud,223
,,,,,,,,,,,0.5,,,,,,,8.404833333333332,,,,51,,,,,
male,22b1-3,"['cloud', 'circle', 'blue', 'green']",0.23076923076923075,211,task,1,223,,0.3846153846153846,4,,22b1,circle,striped,texture,2,0.5,8.404833333333332,0.3846153846153846,0.5,0.3,51,11,polka-dotted,22561,solid,133
male,22a2b-2b,"['circle', 'square', 'red', 'green']",0.2222222222222222,212,task,1,222,,0.37037037037037035,4,,22a2b,red,striped,texture,2,0.55,8.404833333333332,0.40740740740740744,0.5,0.3,51,12,polka-dotted,18591,solid,323
male,321-2,"['cloud', 'circle', 'square', 'red']",0.12500000000000003,212,task,1,132,,0.3125,4,,321,circle,striped,texture,2,0.9,8.404833333333332,0.5625000000000001,0.5,0.2,51,13,polka-dotted,7951,solid,332
male,22b1-2,"['cloud', 'circle', 'square', 'blue', 'green']",0.11764705882352942,311,task,1,231,,0.29411764705882354,5,,22b1,circle,striped,texture,2,1,8.404833333333332,0.5882352941176471,0.5,0.2,51,14,polka-dotted,8391,solid,113
,,,,,,,,,,,0.7,,,,,,,8.404833333333332,,,,51,,,,,
male,22b1-3,"['solid', 'polka-dotted', 'blue', 'green']",0.24242424242424246,311,task,2,213,,0.4545454545454546,4,,22b1,polka-dotted,circle,shape,1,0.5,8.404833333333332,0.30303030303030304,0.75,0.4,51,19,square,21970,cloud,133
male,311-3,"['solid', 'striped', 'polka-dotted', 'red']",0.3076923076923077,312,task,2,122,,0.5769230769230769,4,,311,polka-dotted,circle,shape,1,0.15,8.404833333333332,0.11538461538461538,0.75,0.4,51,20,square,6370,cloud,232
male,22b1-2,"['striped', 'polka-dotted', 'blue', 'red', 'green']",0.3333333333333333,221,task,2,232,,0.4583333333333333,5,,22b1,polka-dotted,circle,shape,1,0.25,8.404833333333332,0.20833333333333331,0.55,0.4,51,21,square,27240,cloud,333
male,331-3,"['solid', 'red']",0.4571428571428572,112,task,2,212,,0.34285714285714286,2,,331,red,circle,shape,1,0.35,8.404833333333332,0.19999999999999998,0.6,0.8,51,22,square,2190,cloud,312
,,,,,,,,,,,0.85,,,,,,,8.404833333333332,,,,51,,,,,
male,22a2b-2b,"['cloud', 'circle', 'solid', 'striped']",0.5405405405405405,212,task,0,122,,0.18918918918918917,4,,22a2b,circle,red,color,3,0.5,8.221066666666667,0.27027027027027023,0.35,1,52,3,green,10452,blue,213
male,22a1-3,"['circle', 'square', 'striped', 'polka-dotted']",0.6060606060606061,331,task,0,222,,0.09090909090909091,4,,22a1,circle,red,color,3,0.5,8.221066666666667,0.30303030303030304,0.15,1,52,4,green,16262,blue,223
male,22a2b-2b,"['circle', 'square', 'solid', 'striped']",0.6666666666666666,222,task,0,313,,0,4,,22a2b,striped,red,color,3,0.5,8.221066666666667,0.3333333333333333,0,1,52,5,green,17432,blue,223
male,321-3,"['cloud', 'solid', 'polka-dotted']",0.7142857142857143,111,task,0,132,,0,3,,321,cloud,red,color,3,0.4,8.221066666666667,0.28571428571428575,0,1,52,6,green,21291,blue,133
,,,,,,,,,,,1,,,,,,,8.221066666666667,,,,52,,,,,
male,22b2b-2,"['solid', 'striped', 'blue', 'green']",0.2903225806451613,121,task,1,113,,0.3225806451612903,4,,22b2b,striped,circle,shape,1,0.6,8.221066666666667,0.3870967741935484,0.5,0.45,52,11,square,19270,cloud,323
male,322b-2,"['striped', 'polka-dotted', 'blue']",0.22580645161290325,121,task,1,321,,0.32258064516129037,3,,322b,blue,circle,shape,1,0.7,8.221066666666667,0.4516129032258065,0.5,0.35,52,12,square,330,cloud,131
male,311-3,"['solid', 'striped', 'polka-dotted', 'green']",0.17647058823529413,313,task,1,223,,0.35294117647058826,4,,311,green,circle,shape,1,0.8,8.221066666666667,0.4705882352941177,0.6,0.3,52,13,square,22750,cloud,133
male,321-3,"['polka-dotted', 'blue', 'green']",0.11111111111111112,231,task,1,331,,0.5277777777777778,3,,321,polka-dotted,circle,shape,1,0.65,8.221066666666667,0.3611111111111111,0.95,0.2,52,14,square,20590,cloud,133
,,,,,,,,,,,0.95,,,,,,,8.221066666666667,,,,52,,,,,
male,321-3,"['circle', 'red', 'green']",0.30303030303030304,212,task,2,223,,0.393939393939394,3,,321,circle,striped,texture,2,0.5,8.221066666666667,0.30303030303030304,0.65,0.5,52,19,polka-dotted,25410,solid,233
male,22b2b-2,"['cloud', 'circle', 'red', 'green']",0.2777777777777778,132,task,2,123,,0.4444444444444445,4,,22b2b,cloud,striped,texture,2,0.5,8.221066666666667,0.2777777777777778,0.8,0.5,52,20,polka-dotted,25251,solid,233
male,321-2,"['circle', 'blue', 'red', 'green']",0.27272727272727276,211,task,2,222,,0.5757575757575758,4,,321,circle,striped,texture,2,0.25,8.221066666666667,0.15151515151515152,0.95,0.45,52,21,polka-dotted,10480,solid,213
male,22b1-2,"['circle', 'square', 'blue', 'red', 'green']",0.28125000000000006,211,task,2,222,,0.625,5,,22b1,circle,striped,texture,2,0.15,8.221066666666667,0.09375,1,0.45,52,22,polka-dotted,18501,solid,323
,,,,,,,,,,,1,,,,,,,8.221066666666667,,,,52,,,,,
female,22a1-3,"['cloud', 'circle', 'solid', 'polka-dotted']",0.5714285714285714,231,task,0,232,,0.17142857142857143,4,,22a1,solid,red,color,3,0.45,6.088916666666667,0.2571428571428572,0.3,1,53,3,green,9432,blue,113
female,22b1-3,"['cloud', 'square', 'striped', 'polka-dotted']",0.3333333333333333,331,task,0,132,,0.15384615384615383,4,,22b1,polka-dotted,red,color,3,1,6.088916666666667,0.5128205128205128,0.3,0.65,53,4,green,14432,blue,123
female,22b2b-2,"['cloud', 'circle', 'striped', 'polka-dotted']",0.5128205128205129,132,task,0,123,,0.15384615384615385,4,,22b2b,cloud,red,color,3,0.65,6.088916666666667,0.33333333333333337,0.3,1,53,5,green,25252,blue,233
female,321-3,"['square', 'striped', 'polka-dotted']",0.47619047619047616,321,task,0,322,,0.14285714285714285,3,,321,striped,red,color,3,0.8,6.088916666666667,0.38095238095238093,0.3,1,53,6,green,26961,blue,333
,,,,,,,,,,,0.6,,,,,,,6.088916666666667,,,,53,,,,,
female,322b-2,"['circle', 'square', 'polka-dotted']",0.42857142857142855,231,task,1,233,,0.2857142857142857,3,,322b,circle,red,color,3,0.5,6.088916666666667,0.2857142857142857,0.5,0.75,53,11,green,29071,blue,333
female,22b1-2,"['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.5,212,task,1,313,,0.25,5,,22b1,solid,red,color,3,0.5,6.088916666666667,0.25,0.5,1,53,12,green,22242,blue,133
female,211-3,"['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.8,221,task,1,332,,0.12,5,,211,circle,red,color,3,0.1,6.088916666666667,0.08,0.15,1,53,13,green,11092,blue,213
female,321-2,"['circle', 'solid', 'striped', 'polka-dotted']",0.625,212,task,1,222,,0.3125,4,,321,striped,red,color,3,0.1,6.088916666666667,0.0625,0.5,1,53,14,green,23881,blue,233
,,,,,,,,,,,1,,,,,,,6.088916666666667,,,,53,,,,,
female,321-2,"['circle', 'solid', 'striped', 'polka-dotted']",0.25,211,task,2,231,,0.25,4,,321,circle,red,color,3,1,6.088916666666667,0.5,0.5,0.5,53,19,green,3081,blue,222
female,321-2,"['cloud', 'solid', 'striped', 'polka-dotted']",0.375,132,task,2,113,,0.125,4,,321,cloud,red,color,3,1,6.088916666666667,0.5,0.25,0.75,53,20,green,14981,blue,123
female,22b1-3,"['cloud', 'circle', 'solid', 'polka-dotted']",0.42857142857142855,131,task,2,232,,0,4,,22b1,polka-dotted,red,color,3,1,6.088916666666667,0.5714285714285714,0,0.75,53,21,green,10952,blue,213
female,321-2,"['cloud', 'circle', 'square', 'polka-dotted']",0.42857142857142855,331,task,2,132,,0,4,,321,polka-dotted,red,color,3,1,6.088916666666667,0.5714285714285714,0,0.75,53,22,green,6731,blue,232
,,,,,,,,,,,1,,,,,,,6.088916666666667,,,,53,,,,,
female,22a2b-2a,"['cloud', 'square', 'red', 'green']",0,122,task,0,322,,0.9,4,,22a2b,cloud,striped,texture,2,0.1,5.98185,0.1,0.9,0,54,3,polka-dotted,9191,solid,113
female,311-3,"['cloud', 'circle', 'square', 'green']",0,113,task,0,323,,0.9047619047619047,4,,311,green,striped,texture,2,0.1,5.98185,0.09523809523809523,0.95,0,54,4,polka-dotted,25711,solid,233
female,311-3,"['cloud', 'circle', 'square', 'green']",0,313,task,0,223,,0.9090909090909091,4,,311,green,striped,texture,2,0.1,5.98185,0.09090909090909091,1,0,54,5,polka-dotted,22751,solid,133
female,22a2b-2b,"['circle', 'square', 'blue', 'red']",0,321,task,0,222,,1,4,,22a2b,circle,striped,texture,2,0,5.98185,0,1,0,54,6,polka-dotted,6431,solid,232
,,,,,,,,,,,0.8,,,,,,,5.98185,,,,54,,,,,
female,22a1-3,"['circle', 'square', 'solid', 'polka-dotted']",0.05,311,task,1,312,,0.95,4,,22a1,solid,red,color,3,0,5.98185,0,0.95,0.05,54,11,green,23572,blue,233
female,22a2b-2a,"['cloud', 'circle', 'solid', 'polka-dotted']",1,132,task,1,113,,0,4,,22a2b,cloud,red,color,3,0,5.98185,0,0,1,54,12,green,11372,blue,213
female,331-3,"['circle', 'solid']",1,211,task,1,212,,0,2,,331,solid,red,color,3,0,5.98185,0,0,1,54,13,green,10150,blue,213
female,321-2,"['cloud', 'circle', 'square', 'polka-dotted']",0.05,331,task,1,132,,0.95,4,,321,polka-dotted,red,color,3,0,5.98185,0,0.95,0.05,54,14,green,6731,blue,232
,,,,,,,,,,,0.5,,,,,,,5.98185,,,,54,,,,,
female,322b-2,"['cloud', 'blue', 'red']",0,121,task,2,112,,0,3,,322b,cloud,striped,texture,2,1,5.98185,1,0,0,54,19,polka-dotted,2590,solid,122
female,321-2,"['cloud', 'blue', 'red', 'green']",0,121,task,2,112,,0,4,,321,cloud,striped,texture,2,1,5.98185,1,0,0,54,20,polka-dotted,8550,solid,113
female,311-3,"['cloud', 'circle', 'square', 'green']",0,113,task,2,323,,0,4,,311,green,striped,texture,2,1,5.98185,1,0,0,54,21,polka-dotted,25711,solid,233
female,331-3,"['square', 'green']",0,313,task,2,323,,0,2,,331,square,striped,texture,2,1,5.98185,1,0,0,54,22,polka-dotted,28730,solid,333
,,,,,,,,,,,0.75,,,,,,,5.98185,,,,54,,,,,
male,22b2b-2,"['cloud', 'square', 'solid', 'striped']",0.5454545454545454,121,task,0,113,,0,4,,22b2b,square,red,color,3,0.5,4.33965,0.45454545454545453,0,0.6,55,3,green,19272,blue,323
male,22a2b-2b,"['circle', 'square', 'solid', 'striped']",0.6428571428571429,222,task,0,313,,0,4,,22a2b,circle,red,color,3,0.5,4.33965,0.35714285714285715,0,0.9,55,4,green,17432,blue,223
male,22a1-3,"['cloud', 'circle', 'striped', 'polka-dotted']",0.19999999999999998,121,task,0,232,,0.3333333333333333,4,,22a1,striped,red,color,3,0.7,4.33965,0.4666666666666666,0.5,0.3,55,5,green,14532,blue,123
male,321-3,"['cloud', 'square', 'striped']",0,321,task,0,122,,0.28571428571428575,3,,321,striped,red,color,3,1,4.33965,0.7142857142857143,0.4,0,55,6,green,18421,blue,323
,,,,,,,,,,,0.85,,,,,,,4.33965,,,,55,,,,,
male,22b1-2,"['cloud', 'circle', 'square', 'red', 'green']",0.3103448275862069,312,task,1,213,,0,5,,22b1,green,striped,texture,2,1,4.33965,0.6896551724137931,0,0.45,55,11,polka-dotted,15121,solid,123
male,211-3,"['cloud', 'square', 'blue', 'red', 'green']",0.16666666666666669,321,task,1,112,,0,5,,211,cloud,striped,texture,2,1,4.33965,0.8333333333333334,0,0.2,55,12,polka-dotted,20651,solid,133
male,321-3,"['square', 'blue', 'red']",0,311,task,1,322,,0,3,,321,square,striped,texture,2,1,4.33965,1,0,0,55,13,polka-dotted,7730,solid,332
male,22b2b-2,"['circle', 'square', 'blue', 'red']",0,211,task,1,331,,0,4,,22b2b,square,striped,texture,2,1,4.33965,1,0,0,55,14,polka-dotted,1941,solid,312
,,,,,,,,,,,1,,,,,,,4.33965,,,,55,,,,,
male,211-3,"['cloud', 'circle', 'square', 'blue', 'green']",0.10714285714285715,221,task,2,131,,0.5357142857142857,5,,211,blue,striped,texture,2,0.5,4.33965,0.35714285714285715,0.75,0.15,55,19,polka-dotted,11591,solid,313
male,22a1-3,"['circle', 'square', 'blue', 'red']",0.4583333333333333,211,task,2,231,,0.41666666666666663,4,,22a1,circle,striped,texture,2,0.15,4.33965,0.12499999999999997,0.5,0.55,55,20,polka-dotted,3861,solid,322
male,22a2b-2a,"['circle', 'square', 'blue', 'green']",0.6923076923076923,231,task,2,331,,0.3076923076923077,4,,22a2b,square,striped,texture,2,0,4.33965,0,0.4,0.9,55,21,polka-dotted,11751,solid,313
male,22a1-3,"['circle', 'square', 'blue', 'red']",0.32142857142857145,321,task,2,331,,0.6785714285714286,4,,22a1,square,striped,texture,2,0,4.33965,0,0.95,0.45,55,22,polka-dotted,1531,solid,212
,,,,,,,,,,,0.8,,,,,,,4.33965,,,,55,,,,,
female,22a2b-2b,"['cloud', 'circle', 'solid', 'polka-dotted']",0.5,131,task,0,212,,0.25,4,,22a2b,circle,red,color,3,0.25,7.205916666666667,0.25,0.25,0.5,56,3,green,5062,blue,132
female,22b1-3,"['circle', 'square', 'striped', 'polka-dotted']",0.39285714285714285,221,task,0,322,,0.3214285714285714,4,,22b1,striped,red,color,3,0.4,7.205916666666667,0.2857142857142857,0.45,0.55,56,4,green,26952,blue,333
female,22a1-3,"['cloud', 'circle', 'solid', 'polka-dotted']",0.32142857142857145,131,task,0,212,,0.32142857142857145,4,,22a1,polka-dotted,red,color,3,0.5,7.205916666666667,0.35714285714285715,0.45,0.45,56,5,green,20752,blue,133
female,22b1-2,"['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.3333333333333333,231,task,0,322,,0.39999999999999997,5,,22b1,polka-dotted,red,color,3,0.4,7.205916666666667,0.26666666666666666,0.6,0.5,56,6,green,5532,blue,132
,,,,,,,,,,,0.5,,,,,,,7.205916666666667,,,,56,,,,,
female,22a2b-2a,"['circle', 'square', 'blue', 'red']",0.27586206896551724,221,task,1,222,,0.44827586206896547,4,,22a2b,blue,striped,texture,2,0.4,7.205916666666667,0.27586206896551724,0.65,0.4,56,11,polka-dotted,7621,solid,332
female,322b-2,"['circle', 'blue', 'red']",0.3,231,task,1,212,,0.39999999999999997,3,,322b,circle,striped,texture,2,0.45,7.205916666666667,0.3,0.6,0.45,56,12,polka-dotted,6120,solid,232
female,22b1-3,"['cloud', 'square', 'red', 'green']",0.34375,312,task,1,122,,0.3125,4,,22b1,red,striped,texture,2,0.55,7.205916666666667,0.34375,0.5,0.55,56,13,polka-dotted,21011,solid,133
female,22a1-3,"['cloud', 'square', 'blue', 'red']",0.25,311,task,1,331,,0.43749999999999994,4,,22a1,blue,striped,texture,2,0.5,7.205916666666667,0.3125,0.7,0.4,56,14,polka-dotted,2501,solid,122
,,,,,,,,,,,0.55,,,,,,,7.205916666666667,,,,56,,,,,
female,22a2b-2a,"['circle', 'square', 'blue', 'red']",0.3214285714285714,331,task,2,212,,0.39285714285714285,4,,22a2b,blue,striped,texture,2,0.4,7.205916666666667,0.2857142857142857,0.55,0.45,56,19,polka-dotted,7331,solid,332
female,322b-2,"['square', 'blue', 'green']",0.3793103448275862,311,task,2,313,,0.27586206896551724,3,,322b,green,striped,texture,2,0.5,7.205916666666667,0.3448275862068965,0.4,0.55,56,20,polka-dotted,27920,solid,333
female,211-3,"['circle', 'square', 'blue', 'red', 'green']",0.3548387096774194,321,task,2,332,,0.25806451612903225,5,,211,square,striped,texture,2,0.6,7.205916666666667,0.3870967741935484,0.4,0.55,56,21,polka-dotted,11101,solid,213
female,22b1-2,"['cloud', 'circle', 'square', 'blue', 'red']",0.27586206896551724,131,task,2,222,,0.3448275862068965,5,,22b1,blue,striped,texture,2,0.55,7.205916666666667,0.3793103448275862,0.5,0.4,56,22,polka-dotted,7641,solid,332
,,,,,,,,,,,0.55,,,,,,,7.205916666666667,,,,56,,,,,
male,211-3,"['solid', 'striped', 'polka-dotted', 'blue', 'green']",0.15384615384615385,121,task,0,313,,0.6538461538461539,5,,211,green,circle,shape,1,0.25,7.606183333333333,0.1923076923076923,0.85,0.2,57,3,square,24930,cloud,233
male,22a2b-2a,"['solid', 'polka-dotted', 'blue', 'green']",0.3333333333333333,311,task,0,331,,0.5151515151515151,4,,22a2b,polka-dotted,circle,shape,1,0.25,7.606183333333333,0.1515151515151515,0.85,0.55,57,4,square,9990,cloud,213
male,22b1-3,"['striped', 'polka-dotted', 'blue', 'red']",0.3666666666666667,121,task,0,331,,0.6333333333333333,4,,22b1,polka-dotted,circle,shape,1,0,7.606183333333333,0,0.95,0.55,57,5,square,5910,cloud,232
male,22b1-3,"['solid', 'polka-dotted', 'blue', 'green']",0.3548387096774194,311,task,0,231,,0.6451612903225806,4,,22b1,blue,circle,shape,1,0,7.606183333333333,0,1,0.55,57,6,square,8390,cloud,113
,,,,,,,,,,,1,,,,,,,7.606183333333333,,,,57,,,,,
male,22b1-3,"['solid', 'polka-dotted', 'blue', 'red']",0.4666666666666666,211,task,1,331,,0.19999999999999998,4,,22b1,blue,circle,shape,1,0.5,7.606183333333333,0.3333333333333333,0.3,0.7,57,11,square,4840,cloud,132
