"","X.3","X.2","X.1","X","pref1","order0","simPreference0","slide_number","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","trial_type","obj1","obj2","pref0","name","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","workerid","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","orderObjNum1","orderObjNum2","orderObjNum3","simulatedAnswerObjNum","utteranceNum","evalNumModel","allPresentFeaValues","ambiguous"
"847",847,847,847,1269,"circle",123,1,29,123,4,0.583333333333333,"circle","shape",11.5447166666667,0,"task",222,123,"cloud","task","cloud",0.6,222,"3","cloud",1,0.166666666666667,"female",233,"square",0.25,3,233,52,"square",0.5,"green","22b2b",0.3,"square","['striped', 'polka-dotted', 'red', 'green']",0.7,"22b2b-2","circle",0.2,25230,2,22,26,14,22,"9","3","1, 5, 9, 2, 6, 9, 2, 5, 8",TRUE
"848",848,848,848,1270,"circle",232,1,30,132,3,0.652173913043478,"circle","shape",11.5447166666667,0,"task",322,132,"cloud","task","cloud",0.6,322,"3","cloud",1,0.130434782608696,"female",132,"square",0.217391304347826,3,232,52,"square",0.5,"red","321",0.25,"square","['striped', 'polka-dotted', 'red']",0.75,"321-3","circle",0.15,6790,3,17,16,15,16,"8","3","2, 6, 8, 1, 6, 8, 3, 5, 8",TRUE
"849",849,849,849,1273,"striped",112,0.5,3,333,4,0,"solid","texture",11.26785,1,"task",112,313,"solid","task","polka-dotted",1,333,"2","polka-dotted",2,0.666666666666667,"female",313,"striped",0.333333333333333,0,333,53,"striped",0,"square","22a2b",0.5,"polka-dotted","['cloud', 'square', 'red', 'green']",0,"22a2b-2b","solid",1,27991,0,10,21,27,27,"3","1","1, 4, 8, 3, 4, 9, 3, 6, 9",TRUE
"850",850,850,850,1274,"striped",113,0.5,4,233,4,0,"solid","texture",11.26785,1,"task",113,323,"solid","task","polka-dotted",1,323,"2","polka-dotted",2,0.869565217391304,"female",233,"striped",0.130434782608696,0,233,53,"striped",0,"green","311",0.15,"polka-dotted","['cloud', 'circle', 'square', 'green']",0,"311-3","solid",1,25711,1,19,26,24,26,"9","2","1, 4, 9, 2, 6, 9, 3, 5, 9",TRUE
"851",851,851,851,1275,"striped",111,0.5,5,333,4,0,"solid","texture",11.26785,1,"task",111,323,"solid","task","polka-dotted",1,323,"2","polka-dotted",2,1,"female",333,"striped",0,0,333,53,"striped",0,"green","22a1",0,"polka-dotted","['cloud', 'square', 'blue', 'green']",0,"22a1-3","solid",1,28531,2,1,27,24,27,"9","2","1, 4, 7, 3, 6, 9, 3, 5, 9",TRUE
"852",852,852,852,1276,"striped",213,0.5,6,213,4,0.130434782608696,"solid","texture",11.26785,1,"task",321,213,"solid","task","polka-dotted",1,223,"3","polka-dotted",2,0.869565217391304,"female",321,"striped",0,0,223,53,"striped",0,"circle","22a2b",0,"polka-dotted","['circle', 'square', 'blue', 'green']",0.15,"22a2b-2b","solid",1,17161,3,20,6,23,20,"2","3","2, 4, 9, 3, 5, 7, 2, 5, 9",TRUE
"853",853,853,853,1279,"striped",132,1,11,132,4,0.333333333333333,"polka-dotted","texture",11.26785,0.5,"task",122,132,"solid","task","polka-dotted",1,122,"2","solid",2,0.555555555555555,"female",223,"striped",0.111111111111111,1,223,53,"striped",0,"red","22a2b",0.15,"polka-dotted","['cloud', 'circle', 'red', 'green']",0.45,"22a2b-2b","solid",0.75,16571,0,16,23,13,16,"8","3","1, 6, 8, 2, 5, 9, 1, 5, 8",TRUE
"854",854,854,854,1280,"striped",132,1,12,211,5,0.3,"polka-dotted","texture",11.26785,0.5,"task",211,321,"solid","task","polka-dotted",1,321,"2","solid",2,0.6,"female",211,"striped",0.1,1,132,53,"striped",0,"blue","211",0.15,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.45,"211-3","solid",0.9,4661,1,16,2,6,2,"7","3","1, 6, 8, 2, 4, 7, 3, 5, 7",TRUE
"855",855,855,855,1281,"striped",332,1,13,213,5,0.333333333333333,"polka-dotted","texture",11.26785,0.5,"task",332,213,"solid","task","polka-dotted",1,213,"2","solid",2,0.666666666666667,"female",123,"striped",0,1,123,53,"striped",0,"green","211",0,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0.45,"211-3","solid",0.9,15181,2,18,22,20,20,"9","3","3, 6, 8, 1, 5, 9, 2, 4, 9",TRUE
"856",856,856,856,1282,"striped",121,1,14,112,3,0.375,"polka-dotted","texture",11.26785,0.5,"task",121,112,"solid","task","polka-dotted",1,122,"2","solid",2,0.625,"female",112,"striped",0,1,122,53,"striped",0,"cloud","322b",0,"polka-dotted","['cloud', 'blue', 'red']",0.6,"322b-2","solid",1,2590,3,4,10,13,10,"1","3","1, 5, 7, 1, 4, 8, 1, 5, 8",TRUE
"857",857,857,857,1285,"striped",233,0.5,19,223,3,0.333333333333333,"solid","texture",11.26785,0,"task",222,223,"solid","task","striped",0.75,222,"3","striped",2,0.133333333333333,"female",223,"solid",0.533333333333333,2,233,53,"polka-dotted",1,"circle","322b",0.8,"polka-dotted","['circle', 'red', 'green']",0.5,"322b-2","polka-dotted",0.2,25440,0,26,23,14,23,"2","2","2, 6, 9, 2, 5, 9, 2, 5, 8",TRUE
"858",858,858,858,1286,"striped",231,0.5,20,123,4,0.333333333333333,"solid","texture",11.26785,0,"task",231,123,"solid","task","striped",0.75,123,"3","striped",2,0.133333333333333,"female",133,"solid",0.533333333333333,2,133,53,"polka-dotted",1,"green","22a2b",0.8,"polka-dotted","['cloud', 'circle', 'blue', 'green']",0.5,"22a2b-2b","polka-dotted",0.2,22411,1,8,25,22,22,"9","2","2, 6, 7, 1, 6, 9, 1, 5, 9",TRUE
"859",859,859,859,1287,"striped",321,0.5,21,321,4,0.333333333333333,"solid","texture",11.26785,0,"task",321,331,"solid","task","striped",0.75,212,"3","striped",2,0.133333333333333,"female",331,"solid",0.533333333333333,2,212,53,"polka-dotted",1,"square","22a1",0.8,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22a1-3","polka-dotted",0.2,1531,2,6,9,11,6,"3","2","3, 5, 7, 3, 6, 7, 2, 4, 8",TRUE
"860",860,860,860,1288,"striped",123,0.5,22,123,4,0.142857142857143,"solid","texture",11.26785,0,"task",331,313,"solid","task","striped",0.75,313,"2","striped",2,0.142857142857143,"female",331,"solid",0.714285714285714,2,123,53,"polka-dotted",1,"green","22b1",1,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.2,"22b1-3","polka-dotted",0.2,15281,3,22,9,21,22,"9","3","1, 5, 9, 3, 6, 7, 3, 4, 9",TRUE
"861",861,861,861,1291,"circle",223,0.5,27,223,3,0.1875,"cloud","shape",11.26785,0,"task",113,213,"cloud","task","circle",0.7,213,"2","circle",1,0.3125,"female",113,"cloud",0.5,3,223,53,"square",1,"green","322b",0.8,"square","['solid', 'striped', 'green']",0.3,"322b-2","square",0.5,17290,0,23,19,20,23,"9","1","2, 5, 9, 1, 4, 9, 2, 4, 9",TRUE
"862",862,862,862,1292,"circle",132,0.5,28,233,4,0.1875,"cloud","shape",11.26785,0,"task",331,132,"cloud","task","circle",0.7,331,"2","circle",1,0.3125,"female",233,"cloud",0.5,3,233,53,"square",1,"polka-dotted","311",0.8,"square","['polka-dotted', 'blue', 'red', 'green']",0.3,"311-3","square",0.5,24130,1,16,26,9,26,"6","2","1, 6, 8, 2, 6, 9, 3, 6, 7",TRUE
"863",863,863,863,1293,"circle",212,0.5,29,212,4,0.2,"cloud","shape",11.26785,0,"task",221,212,"cloud","task","circle",0.7,312,"2","circle",1,0.266666666666667,"female",221,"cloud",0.533333333333333,3,312,53,"square",1,"red","22a2b",0.8,"square","['solid', 'striped', 'blue', 'red']",0.3,"22a2b-2b","square",0.4,2140,2,11,5,12,11,"8","2","2, 4, 8, 2, 5, 7, 3, 4, 8",TRUE
"864",864,864,864,1294,"circle",223,0.5,30,223,4,0.2,"cloud","shape",11.26785,0,"task",121,222,"cloud","task","circle",0.7,121,"2","circle",1,0.266666666666667,"female",222,"cloud",0.533333333333333,3,223,53,"square",1,"striped","321",0.8,"square","['striped', 'blue', 'red', 'green']",0.3,"321-2","square",0.4,16210,3,23,14,4,23,"5","2","2, 5, 9, 2, 5, 8, 1, 5, 7",TRUE
"865",865,865,865,1297,"red",223,0,3,211,4,0.590909090909091,"red","color",10.2674333333333,1,"task",211,232,"blue","task","blue",0.75,211,"0","green",3,0.136363636363636,"male",232,"red",0.272727272727273,0,223,54,"blue",0.5,"solid","311",0.3,"green","['circle', 'solid', 'striped', 'polka-dotted']",0.65,"311-3","green",0.15,16611,0,23,17,2,2,"4","3","2, 5, 9, 2, 6, 8, 2, 4, 7",FALSE
"866",866,866,866,1298,"red",112,0,4,213,4,0.25,"red","color",10.2674333333333,1,"task",221,112,"blue","task","blue",0.75,213,"2","green",3,0.535714285714286,"male",221,"red",0.214285714285714,0,213,54,"blue",0.5,"circle","22b1",0.3,"green","['cloud', 'circle', 'solid', 'striped']",0.35,"22b1-3","green",0.75,10092,1,10,5,20,20,"2","3","1, 4, 8, 2, 5, 7, 2, 4, 9",TRUE
"867",867,867,867,1299,"red",133,0,5,133,4,0.3125,"red","color",10.2674333333333,1,"task",112,332,"blue","task","blue",0.75,112,"2","green",3,0.46875,"male",332,"red",0.21875,0,133,54,"blue",0.5,"polka-dotted","22b2b",0.35,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.5,"22b2b-2","green",0.75,21692,2,25,18,10,25,"6","2","1, 6, 9, 3, 6, 8, 1, 4, 8",TRUE
"868",868,868,868,1300,"red",212,0,6,212,4,0.371428571428571,"red","color",10.2674333333333,1,"task",111,212,"blue","task","blue",0.75,111,"1","green",3,0.342857142857143,"male",222,"red",0.285714285714286,0,222,54,"blue",0.5,"circle","22a2b",0.5,"green","['cloud', 'circle', 'solid', 'striped']",0.65,"22a2b-2a","green",0.6,3312,3,11,14,1,11,"2","2","2, 4, 8, 2, 5, 8, 1, 4, 7",FALSE
"869",869,869,869,1303,"red",322,0.5,11,331,4,0.484848484848485,"blue","color",10.2674333333333,1,"task",121,331,"blue","task","green",0.8,121,"2","green",3,0.393939393939394,"male",331,"red",0.121212121212121,1,322,54,"red",0,"square","22b2b",0.2,"green","['cloud', 'square', 'striped', 'polka-dotted']",0.8,"22b2b-2","blue",0.65,3952,0,15,9,4,9,"3","3","3, 5, 8, 3, 6, 7, 1, 5, 7",TRUE
"870",870,870,870,1304,"red",221,0.5,12,223,4,0.324324324324324,"blue","color",10.2674333333333,1,"task",221,332,"blue","task","green",0.8,332,"3","green",3,0.459459459459459,"male",223,"red",0.216216216216216,1,223,54,"red",0,"circle","22a1",0.4,"green","['circle', 'square', 'striped', 'polka-dotted']",0.6,"22a1-3","blue",0.85,16802,1,5,23,18,23,"2","3","2, 5, 7, 2, 5, 9, 3, 6, 8",TRUE
"871",871,871,871,1305,"red",222,0.5,13,131,5,0.375,"blue","color",10.2674333333333,1,"task",131,222,"blue","task","green",0.8,332,"3","green",3,0.425,"male",131,"red",0.2,1,332,54,"red",0,"polka-dotted","22b1",0.4,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.75,"22b1-2","blue",0.85,7642,2,14,7,18,7,"6","3","2, 5, 8, 1, 6, 7, 3, 6, 8",TRUE
"872",872,872,872,1306,"red",311,0.5,14,213,4,0.348837209302326,"blue","color",10.2674333333333,1,"task",311,331,"blue","task","green",0.8,213,"3","green",3,0.465116279069767,"male",331,"red",0.186046511627907,1,213,54,"red",0,"solid","22a2b",0.4,"green","['circle', 'square', 'solid', 'polka-dotted']",0.75,"22a2b-2a","blue",1,9992,3,3,9,20,20,"4","3","3, 4, 7, 3, 6, 7, 2, 4, 9",TRUE
"873",873,873,873,1309,"striped",121,0.5,19,121,4,0.214285714285714,"solid","texture",10.2674333333333,0,"task",121,113,"solid","task","striped",0.75,113,"2","striped",2,0.214285714285714,"male",333,"solid",0.571428571428571,2,333,54,"polka-dotted",1,"cloud","22b1",0.8,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.3,"22b1-3","polka-dotted",0.3,27561,0,4,27,19,4,"1","2","1, 5, 7, 3, 6, 9, 1, 4, 9",TRUE
"874",874,874,874,1310,"striped",132,0.5,20,322,5,0.208333333333333,"solid","texture",10.2674333333333,0,"task",231,322,"solid","task","striped",0.75,231,"3","striped",2,0.125,"male",322,"solid",0.666666666666667,2,132,54,"polka-dotted",1,"red","22b1",0.8,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.25,"22b1-2","polka-dotted",0.15,5531,1,16,15,8,15,"8","3","1, 6, 8, 3, 5, 8, 2, 6, 7",TRUE
"875",875,875,875,1311,"striped",311,0.5,21,321,4,0,"solid","texture",10.2674333333333,0,"task",311,321,"solid","task","striped",0.75,122,"2","striped",2,0.157894736842105,"male",321,"solid",0.842105263157895,2,122,54,"polka-dotted",1,"blue","22a2b",0.8,"polka-dotted","['cloud', 'square', 'blue', 'red']",0,"22a2b-2b","polka-dotted",0.15,2321,2,3,6,13,6,"7","2","3, 4, 7, 3, 5, 7, 1, 5, 8",TRUE
"876",876,876,876,1312,"striped",333,0.5,22,333,3,0,"solid","texture",10.2674333333333,0,"task",311,331,"solid","task","striped",0.75,311,"2","striped",2,0.157894736842105,"male",331,"solid",0.842105263157895,2,333,54,"polka-dotted",1,"green","322b",0.8,"polka-dotted","['square', 'blue', 'green']",0,"322b-2","polka-dotted",0.15,26300,3,27,9,3,27,"9","2","3, 6, 9, 3, 6, 7, 3, 4, 7",FALSE
"877",877,877,877,1315,"striped",221,1,27,112,4,0.484848484848485,"polka-dotted","texture",10.2674333333333,0.5,"task",221,112,"solid","task","solid",0.8,112,"2","solid",2,0.212121212121212,"male",132,"striped",0.303030303030303,3,132,54,"striped",0,"red","22a1",0.5,"polka-dotted","['cloud', 'circle', 'blue', 'red']",0.8,"22a1-3","polka-dotted",0.35,4951,0,5,16,10,10,"8","2","2, 5, 7, 1, 6, 8, 1, 4, 8",TRUE
"878",878,878,878,1316,"striped",312,1,28,133,4,0.421052631578947,"polka-dotted","texture",10.2674333333333,0.5,"task",312,122,"solid","task","solid",0.8,122,"2","solid",2,0.421052631578947,"male",133,"striped",0.157894736842105,3,133,54,"striped",0,"cloud","22b1",0.3,"polka-dotted","['cloud', 'square', 'red', 'green']",0.8,"22b1-3","polka-dotted",0.8,21011,1,12,25,13,25,"1","3","3, 4, 8, 1, 6, 9, 1, 5, 8",TRUE
"879",879,879,879,1317,"striped",332,1,29,332,5,0.421052631578947,"polka-dotted","texture",10.2674333333333,0.5,"task",121,222,"solid","task","solid",0.8,121,"2","solid",2,0.421052631578947,"male",222,"striped",0.157894736842105,3,332,54,"striped",0,"red","22b1",0.3,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.8,"22b1-2","polka-dotted",0.8,7611,2,18,14,4,18,"8","3","3, 6, 8, 2, 5, 8, 1, 5, 7",TRUE
"880",880,880,880,1318,"striped",232,1,30,312,4,0.457142857142857,"polka-dotted","texture",10.2674333333333,0.5,"task",312,122,"solid","task","solid",0.8,312,"3","solid",2,0.371428571428571,"male",122,"striped",0.171428571428571,3,232,54,"striped",0,"red","311",0.3,"polka-dotted","['cloud', 'circle', 'square', 'red']",0.8,"311-3","polka-dotted",0.65,6371,3,17,13,12,12,"8","3","2, 6, 8, 1, 5, 8, 3, 4, 8",TRUE
"881",881,881,881,1321,"circle",111,0.5,3,133,4,0.6,"cloud","shape",6.83115,0,"task",111,311,"cloud","task","circle",1,311,"2","circle",1,0,"female",133,"square",0.4,0,133,55,"square",1,"polka-dotted","22a2b",0.5,"square","['solid', 'polka-dotted', 'blue', 'green']",0.75,"22a2b-2b","cloud",0,20250,0,1,25,3,25,"6","1","1, 4, 7, 1, 6, 9, 3, 4, 7",FALSE
"882",882,882,882,1322,"circle",213,0.5,4,213,4,0.393939393939394,"cloud","shape",6.83115,0,"task",213,323,"cloud","task","circle",1,323,"3","circle",1,0,"female",133,"square",0.606060606060606,0,133,55,"square",1,"green","311",1,"square","['solid', 'striped', 'polka-dotted', 'green']",0.65,"311-3","cloud",0,22960,1,20,25,24,20,"9","2","2, 4, 9, 1, 6, 9, 3, 5, 9",TRUE
"883",883,883,883,1323,"circle",233,0.5,5,233,4,0.333333333333333,"cloud","shape",6.83115,0,"task",331,132,"cloud","task","circle",1,331,"3","circle",1,0,"female",132,"square",0.666666666666667,0,233,55,"square",1,"polka-dotted","311",1,"square","['polka-dotted', 'blue', 'red', 'green']",0.5,"311-3","cloud",0,24130,2,26,16,9,26,"6","2","2, 6, 9, 1, 6, 8, 3, 6, 7",TRUE
"884",884,884,884,1324,"circle",232,0.5,6,232,4,0.2,"cloud","shape",6.83115,0,"task",121,331,"cloud","task","circle",1,331,"3","circle",1,0,"female",121,"square",0.8,0,232,55,"square",1,"polka-dotted","22b1",1,"square","['striped', 'polka-dotted', 'blue', 'red']",0.25,"22b1-3","cloud",0,5910,3,17,4,9,17,"6","3","2, 6, 8, 1, 5, 7, 3, 6, 7",TRUE
"885",885,885,885,1327,"striped",222,1,11,332,4,0.277777777777778,"polka-dotted","texture",6.83115,0.5,"task",221,222,"solid","task","solid",1,221,"1","solid",2,0.444444444444444,"female",332,"striped",0.277777777777778,1,332,55,"striped",0,"red","22a2b",0.5,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22a2b-2a","polka-dotted",0.8,7621,0,14,18,5,18,"8","3","2, 5, 8, 3, 6, 8, 2, 5, 7",TRUE
"886",886,886,886,1328,"striped",113,1,12,113,4,0.5,"polka-dotted","texture",6.83115,0.5,"task",132,113,"solid","task","solid",1,132,"3","solid",2,0.25,"female",213,"striped",0.25,1,213,55,"striped",0,"cloud","22a2b",0.5,"polka-dotted","['cloud', 'circle', 'red', 'green']",1,"22a2b-2a","polka-dotted",0.5,11371,1,19,20,16,19,"1","2","1, 4, 9, 2, 4, 9, 1, 6, 8",TRUE
"887",887,887,887,1329,"striped",211,1,13,211,3,0.588235294117647,"polka-dotted","texture",6.83115,0.5,"task",211,221,"solid","task","solid",1,221,"3","solid",2,0.205882352941176,"female",232,"striped",0.205882352941176,1,232,55,"striped",0,"circle","321",0.35,"polka-dotted","['circle', 'blue', 'red']",1,"321-3","polka-dotted",0.35,5670,2,2,17,5,2,"2","2","2, 4, 7, 2, 6, 8, 2, 5, 7",TRUE
"888",888,888,888,1330,"striped",231,1,14,112,4,0.769230769230769,"polka-dotted","texture",6.83115,0.5,"task",231,112,"solid","task","solid",1,222,"3","solid",2,0.115384615384615,"female",112,"striped",0.115384615384615,1,222,55,"striped",0,"red","22b1",0.15,"polka-dotted","['cloud', 'circle', 'blue', 'red']",1,"22b1-3","polka-dotted",0.15,3291,3,8,10,14,10,"8","3","2, 6, 7, 1, 4, 8, 2, 5, 8",TRUE
"889",889,889,889,1333,"red",332,0,19,323,4,0.25,"red","color",6.83115,1,"task",132,332,"blue","task","green",1,132,"3","green",3,0.5,"female",323,"blue",0.25,2,323,55,"blue",0.5,"square","22a2b",0.5,"green","['cloud', 'square', 'striped', 'polka-dotted']",0.5,"22a2b-2a","red",1,19222,0,18,24,16,24,"3","1","3, 6, 8, 3, 5, 9, 1, 6, 8",TRUE
"890",890,890,890,1334,"red",321,0,20,123,4,0.142857142857143,"red","color",6.83115,1,"task",321,222,"blue","task","green",1,123,"3","green",3,0.714285714285714,"female",222,"blue",0.142857142857143,2,123,55,"blue",0.5,"striped","311",0.2,"green","['cloud', 'circle', 'square', 'striped']",0.2,"311-3","red",1,14131,1,6,14,22,22,"5","2","3, 5, 7, 2, 5, 8, 1, 5, 9",TRUE
"891",891,891,891,1335,"red",123,0,21,123,4,0,"red","color",6.83115,1,"task",121,123,"blue","task","green",1,121,"3","green",3,0.833333333333333,"female",333,"blue",0.166666666666667,2,333,55,"blue",0.5,"cloud","22a2b",0.2,"green","['cloud', 'square', 'striped', 'polka-dotted']",0,"22a2b-2b","red",1,28132,2,22,27,4,22,"1","3","1, 5, 9, 3, 6, 9, 1, 5, 7",TRUE
"892",892,892,892,1336,"red",221,0,22,213,4,0,"red","color",6.83115,1,"task",221,112,"blue","task","green",1,213,"3","green",3,0.833333333333333,"female",112,"blue",0.166666666666667,2,213,55,"blue",0.5,"circle","22b1",0.2,"green","['cloud', 'circle', 'solid', 'striped']",0,"22b1-3","red",1,10092,3,5,10,20,20,"2","3","2, 5, 7, 1, 4, 8, 2, 4, 9",TRUE
"893",893,893,893,1339,"striped",233,0,27,233,3,0.25,"striped","texture",6.83115,1,"task",113,123,"solid","task","polka-dotted",1,123,"3","polka-dotted",2,0.5,"female",113,"solid",0.25,3,233,55,"solid",0.5,"green","321",0.5,"polka-dotted","['cloud', 'circle', 'green']",0.5,"321-3","striped",1,25281,0,26,19,22,26,"9","3","2, 6, 9, 1, 4, 9, 1, 5, 9",TRUE
"894",894,894,894,1340,"striped",211,0,28,232,4,0.166666666666667,"striped","texture",6.83115,1,"task",211,232,"solid","task","polka-dotted",1,223,"3","polka-dotted",2,0.666666666666667,"female",232,"solid",0.166666666666667,3,223,55,"solid",0.5,"circle","311",0.25,"polka-dotted","['circle', 'blue', 'red', 'green']",0.25,"311-3","striped",1,16610,1,2,17,23,17,"2","3","2, 4, 7, 2, 6, 8, 2, 5, 9",TRUE
"895",895,895,895,1341,"striped",132,0,29,132,4,0,"striped","texture",6.83115,1,"task",212,322,"solid","task","polka-dotted",1,212,"3","polka-dotted",2,1,"female",322,"solid",0,3,132,55,"solid",0.5,"red","311",0,"polka-dotted","['cloud', 'circle', 'square', 'red']",0,"311-3","striped",1,5561,2,16,15,11,16,"8","3","1, 6, 8, 3, 5, 8, 2, 4, 8",TRUE
"896",896,896,896,1342,"striped",312,0,30,131,5,0,"striped","texture",6.83115,1,"task",211,131,"solid","task","polka-dotted",1,131,"3","polka-dotted",2,1,"female",211,"solid",0,3,312,55,"solid",0.5,"blue","22b1",0,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0,"22b1-2","striped",1,1811,3,12,2,7,7,"7","3","3, 4, 8, 2, 4, 7, 1, 6, 7",TRUE
"897",897,897,897,1345,"red",223,0,3,223,4,0.344827586206897,"red","color",9.26931666666667,1,"task",222,313,"blue","task","green",0.85,313,"2","green",3,0.482758620689655,"male",222,"blue",0.172413793103448,0,223,56,"blue",0.5,"circle","22a2b",0.25,"green","['circle', 'square', 'solid', 'striped']",0.5,"22a2b-2b","red",0.7,17432,0,23,14,21,23,"2","1","2, 5, 9, 2, 5, 8, 3, 4, 9",TRUE
"898",898,898,898,1346,"red",121,0,4,113,4,0.192307692307692,"red","color",9.26931666666667,1,"task",121,113,"blue","task","green",0.85,323,"3","green",3,0.615384615384615,"male",113,"blue",0.192307692307692,0,323,56,"blue",0.5,"cloud","22b2b",0.25,"green","['cloud', 'square', 'solid', 'striped']",0.25,"22b2b-2","red",0.8,19272,1,4,19,24,19,"1","3","1, 5, 7, 1, 4, 9, 3, 5, 9",TRUE
"899",899,899,899,1347,"red",222,0,5,122,3,0,"red","color",9.26931666666667,1,"task",121,122,"blue","task","green",0.85,121,"3","green",3,0.72,"male",122,"blue",0.28,0,222,56,"blue",0.5,"cloud","322b",0.35,"green","['cloud', 'circle', 'striped']",0,"322b-2","red",0.9,3551,2,14,13,4,13,"1","3","2, 5, 8, 1, 5, 8, 1, 5, 7",TRUE
"900",900,900,900,1348,"red",331,0,6,132,4,0,"red","color",9.26931666666667,1,"task",331,132,"blue","task","green",0.85,232,"3","green",3,0.620689655172414,"male",132,"blue",0.379310344827586,0,232,56,"blue",0.5,"polka-dotted","321",0.55,"green","['cloud', 'circle', 'square', 'polka-dotted']",0,"321-2","red",0.9,6731,3,9,16,17,16,"6","3","3, 6, 7, 1, 6, 8, 2, 6, 8",TRUE
"901",901,901,901,1351,"red",232,1,11,121,4,0.413793103448276,"red","color",9.26931666666667,0,"task",121,232,"blue","task","blue",0.85,123,"3","blue",3,0.241379310344828,"male",121,"green",0.344827586206897,1,123,56,"green",0.5,"cloud","22a1",0.5,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.6,"22a1-3","red",0.35,14532,0,17,4,22,4,"1","3","2, 6, 8, 1, 5, 7, 1, 5, 9",TRUE
"902",902,902,902,1352,"red",233,1,12,231,3,0.5,"red","color",9.26931666666667,0,"task",231,222,"blue","task","blue",0.85,231,"3","blue",3,0.205882352941176,"male",222,"green",0.294117647058823,1,233,56,"green",0.5,"circle","321",0.5,"green","['circle', 'striped', 'polka-dotted']",0.85,"321-3","red",0.35,23851,1,26,14,8,8,"2","3","2, 6, 9, 2, 5, 8, 2, 6, 7",TRUE
