pref1,order0,simPreference0,slide_number,simulatedAnswer,numFeatures,normResponse0,simRank1,targetFeature,Answer.time_in_minutes,simPreference2,trial_type,obj1,obj2,pref0,name,guessRank0,certainty,order2,evalNum,simRank0,targetFeatureNum,normResponse2,sex,order1,guessRank2,normResponse1,blockNr,obj3,workerid,simRank2,simPreference1,utterance,uttCode,response1,pref2,featuresPresent,response0,targetUttCode,guessRank1,response2,item,trialNum 
red,331,0,6,132,4,0,,color,9.269316666666667,1,task,331,132,blue,task,,,232,,,3,0.6206896551724137,male,132,,0.3793103448275862,0,232,56,,0.5,polka-dotted,321,0.55,green,"['cloud', 'circle', 'square', 'polka-dotted']",0,321-2,,0.9,6731,3
,,,,,,,,,9.269316666666667,,,,,,,,0.85,,,,,,,,,,,,56,,,,,,,,,,,,,
,,,,,,,red,,9.269316666666667,,,,,,,green,,,3,green,,,,,blue,,,,56,blue,,,,,,,,,red,,,
red,232,1,11,121,4,0.4137931034482758,,color,9.269316666666667,0,task,121,232,blue,task,,,123,,,3,0.24137931034482754,male,121,,0.3448275862068965,1,123,56,,0.5,cloud,22a1,0.5,green,"['cloud', 'circle', 'striped', 'polka-dotted']",0.6,22a1-3,,0.35,14532,0
red,233,1,12,231,3,0.49999999999999994,,color,9.269316666666667,0,task,231,222,blue,task,,,231,,,3,0.20588235294117643,male,222,,0.2941176470588235,1,233,56,,0.5,circle,321,0.5,green,"['circle', 'striped', 'polka-dotted']",0.85,321-3,,0.35,23851,1
red,233,1,13,132,4,0.53125,,color,9.269316666666667,0,task,132,233,blue,task,,,333,,,3,0.03125000000000001,male,132,,0.4375,1,333,56,,0.5,polka-dotted,321,0.7,green,"['cloud', 'circle', 'square', 'polka-dotted']",0.85,321-2,,0.05,29151,2
red,332,1,14,332,4,0.5151515151515151,,color,9.269316666666667,0,task,112,332,blue,task,,,133,,,3,0.030303030303030304,male,112,,0.45454545454545453,1,133,56,,0.5,polka-dotted,22b2b,0.75,green,"['cloud', 'square', 'solid', 'polka-dotted']",0.85,22b2b-2,,0.05,21692,3
,,,,,,,,,9.269316666666667,,,,,,,,0.85,,,,,,,,,,,,56,,,,,,,,,,,,,
,,,,,,,red,,9.269316666666667,,,,,,,blue,,,3,blue,,,,,green,,,,56,green,,,,,,,,,red,,,
red,223,0.5,19,231,3,0.48387096774193544,,color,9.269316666666667,1,task,231,232,blue,task,,,231,,,3,0.3225806451612903,male,232,,0.1935483870967742,2,223,56,,0,polka-dotted,321,0.3,green,"['circle', 'striped', 'polka-dotted']",0.75,321-3,,0.5,16671,0
red,212,0.5,20,231,3,0.5161290322580645,,color,9.269316666666667,1,task,231,212,blue,task,,,232,,,3,0.3225806451612903,male,231,,0.16129032258064516,2,232,56,,0,polka-dotted,322b,0.25,green,"['circle', 'solid', 'polka-dotted']",0.8,322b-2,,0.5,6121,1
red,332,0.5,21,223,4,0.5666666666666667,,color,9.269316666666667,1,task,221,332,blue,task,,,221,,,3,0.26666666666666666,male,223,,0.16666666666666666,2,223,56,,0,circle,22a1,0.25,green,"['circle', 'square', 'striped', 'polka-dotted']",0.85,22a1-3,,0.4,16802,2
red,113,0.5,22,113,3,0.5806451612903226,,color,9.269316666666667,1,task,112,212,blue,task,,,212,,,3,0.41935483870967744,male,112,,0,2,113,56,,0,cloud,322b,0,green,"['cloud', 'circle', 'solid']",0.9,322b-2,,0.65,8701,3
,,,,,,,,,9.269316666666667,,,,,,,,1,,,,,,,,,,,,56,,,,,,,,,,,,,
,,,,,,,blue,,9.269316666666667,,,,,,,blue,,,2,green,,,,,red,,,,56,red,,,,,,,,,green,,,
red,133,0,27,333,3,0.3225806451612903,,color,9.269316666666667,1,task,332,133,blue,task,,,332,,,3,0.48387096774193544,male,333,,0.1935483870967742,3,333,56,,0.5,square,322b,0.3,green,"['cloud', 'square', 'polka-dotted']",0.5,322b-2,,0.75,28931,0
red,211,0,28,132,5,0.0967741935483871,,color,9.269316666666667,1,task,211,331,blue,task,,,132,,,3,0.5161290322580645,male,331,,0.3870967741935484,3,132,56,,0.5,polka-dotted,22b1,0.6,green,"['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.15,22b1-2,,0.8,4842,1
red,113,0,29,113,4,0.060606060606060615,,color,9.269316666666667,1,task,112,332,blue,task,,,112,,,3,0.5757575757575758,male,332,,0.36363636363636365,3,113,56,,0.5,cloud,22a2b,0.6,green,"['cloud', 'square', 'solid', 'polka-dotted']",0.1,22a2b-2b,,0.95,9612,2
red,212,0,30,212,4,0.05882352941176471,,color,9.269316666666667,1,task,231,212,blue,task,,,222,,,3,0.5588235294117647,male,231,,0.3823529411764706,3,222,56,,0.5,circle,321,0.65,green,"['circle', 'solid', 'striped', 'polka-dotted']",0.1,321-2,,0.95,3381,3
,,,,,,,,,9.269316666666667,,,,,,,,0.95,,,,,,,,,,,,56,,,,,,,,,,,,,
,,,,,,,red,,9.269316666666667,,,,,,,green,,,3,green,,,,,blue,,,,56,blue,,,,,,,,,red,,,
striped,211,1,3,211,4,1,,texture,13.402183333333333,0,task,211,313,solid,task,,,313,,,2,0,female,333,,0,0,333,57,,0.5,circle,22a2b,0,polka-dotted,"['circle', 'square', 'blue', 'green']",1,22a2b-2b,,0,27911,0
striped,222,1,4,322,4,0.75,,texture,13.402183333333333,0,task,112,222,solid,task,,,112,,,2,0,female,322,,0.25,0,322,57,,0.5,square,321,0.3,polka-dotted,"['cloud', 'circle', 'square', 'red']",0.9,321-2,,0,4511,1
striped,323,1,5,313,2,1,,texture,13.402183333333333,0,task,313,323,solid,task,,,313,,,2,0,female,333,,0,0,333,57,,0.5,green,331,0,polka-dotted,"['square', 'green']",0.95,331-3,,0,28730,2
striped,323,1,6,323,4,1,,texture,13.402183333333333,0,task,222,232,solid,task,,,222,,,2,0,female,232,,0,0,323,57,,0.5,green,22a2b,0,polka-dotted,"['circle', 'square', 'red', 'green']",1,22a2b-2b,,0,19041,3
,,,,,,,,,13.402183333333333,,,,,,,,0.95,,,,,,,,,,,,57,,,,,,,,,,,,,
,,,,,,,striped,,13.402183333333333,,,,,,,solid,,,2,solid,,,,,striped,,,,57,polka-dotted,,,,,,,,,polka-dotted,,,
red,232,0,11,133,3,0.25925925925925924,,color,13.402183333333333,1,task,131,232,blue,task,,,133,,,3,0.7407407407407407,female,131,,0,1,133,57,,0.5,polka-dotted,321,0,green,"['cloud', 'circle', 'polka-dotted']",0.35,321-3,,1,21501,0
red,123,0,12,123,4,0.4117647058823529,,color,13.402183333333333,1,task,121,332,blue,task,,,121,,,3,0.5882352941176471,female,332,,0,1,123,57,,0.5,striped,22a1,0,green,"['cloud', 'square', 'striped', 'polka-dotted']",0.7,22a1-3,,1,14692,1
red,223,0,13,313,5,0.44827586206896547,,color,13.402183333333333,1,task,231,313,blue,task,,,231,,,3,0.5517241379310345,female,313,,0,1,223,57,,0.5,solid,22b1,0,green,"['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.65,22b1-2,,0.8,17372,2
red,322,0,14,322,4,0.45454545454545453,,color,13.402183333333333,1,task,121,322,blue,task,,,132,,,3,0.3863636363636363,female,121,,0.15909090909090906,1,132,57,,0.5,square,22b2b,0.35,green,"['cloud', 'square', 'striped', 'polka-dotted']",1,22b2b-2,,0.85,5492,3
,,,,,,,,,13.402183333333333,,,,,,,,0.4,,,,,,,,,,,,57,,,,,,,,,,,,,
,,,,,,,red,,13.402183333333333,,,,,,,blue,,,1,green,,,,,red,,,,57,blue,,,,,,,,,green,,,
striped,313,0.5,19,333,2,0,,texture,13.402183333333333,1,task,313,323,solid,task,,,333,,,2,0.5757575757575758,female,323,,0.42424242424242425,2,333,57,,0,square,331,0.7,polka-dotted,"['square', 'green']",0,331-3,,0.95,28730,0
striped,233,0.5,20,233,3,0,,texture,13.402183333333333,1,task,221,223,solid,task,,,223,,,2,0.5757575757575758,female,221,,0.42424242424242425,2,233,57,,0,circle,322b,0.7,polka-dotted,"['circle', 'blue', 'green']",0,322b-2,,0.95,25350,1
striped,212,0.5,21,132,4,0,,texture,13.402183333333333,1,task,212,322,solid,task,,,132,,,2,0.6666666666666666,female,322,,0.3333333333333333,2,132,57,,0,cloud,311,0.5,polka-dotted,"['cloud', 'circle', 'square', 'red']",0,311-3,,1,5561,2
striped,323,0.5,22,113,4,0.25,,texture,13.402183333333333,1,task,121,113,solid,task,,,113,,,2,0.43181818181818177,female,121,,0.3181818181818181,2,323,57,,0,cloud,22b2b,0.7,polka-dotted,"['cloud', 'square', 'blue', 'green']",0.55,22b2b-2,,0.95,19271,3
,,,,,,,,,13.402183333333333,,,,,,,,0.85,,,,,,,,,,,,57,,,,,,,,,,,,,
,,,,,,,solid,,13.402183333333333,,,,,,,polka-dotted,,,2,polka-dotted,,,,,solid,,,,57,striped,,,,,,,,,striped,,,
striped,221,0,27,221,4,0.16216216216216217,,texture,13.402183333333333,0.5,task,121,221,solid,task,,,233,,,2,0.3783783783783784,female,121,,0.4594594594594595,3,233,57,,1,circle,22a2b,0.85,polka-dotted,"['cloud', 'circle', 'blue', 'green']",0.3,22a2b-2a,,0.7,23091,0
striped,232,0,28,232,4,0,,texture,13.402183333333333,0.5,task,311,321,solid,task,,,311,,,2,0.6666666666666666,female,321,,0.3333333333333333,3,232,57,,1,red,22a1,0.5,polka-dotted,"['circle', 'square', 'blue', 'red']",0,22a1-3,,1,5721,1
striped,313,0,29,332,4,0,,texture,13.402183333333333,0.5,task,122,332,solid,task,,,332,,,2,0.7407407407407407,female,122,,0.25925925925925924,3,313,57,,1,square,22b1,0.35,polka-dotted,"['cloud', 'square', 'red', 'green']",0,22b1-3,,1,12881,2
striped,212,0,30,233,4,0,,texture,13.402183333333333,0.5,task,212,313,solid,task,,,313,,,2,0.7142857142857143,female,233,,0.28571428571428575,3,233,57,,1,green,22b2b,0.4,polka-dotted,"['circle', 'square', 'red', 'green']",0,22b2b-2,,1,25001,3
,,,,,,,,,13.402183333333333,,,,,,,,0.95,,,,,,,,,,,,57,,,,,,,,,,,,,
,,,,,,,polka-dotted,,13.402183333333333,,,,,,,polka-dotted,,,2,striped,,,,,solid,,,,57,solid,,,,,,,,,striped,,,
red,223,1,3,223,3,0.047619047619047616,,color,9.971866666666667,0.5,task,211,212,blue,task,,,212,,,3,0.8095238095238094,female,211,,0.14285714285714285,0,223,58,,0,striped,321,0.15,green,"['circle', 'solid', 'striped']",0.05,321-3,,0.85,15861,0
red,232,1,4,232,4,0.22727272727272727,,color,9.971866666666667,0.5,task,311,232,blue,task,,,313,,,3,0.40909090909090906,female,311,,0.36363636363636365,0,313,58,,0,circle,22a1,0.4,green,"['circle', 'square', 'solid', 'polka-dotted']",0.25,22a1-3,,0.45,12622,1
red,331,1,5,232,4,0.13157894736842105,,color,9.971866666666667,0.5,task,331,232,blue,task,,,133,,,3,0.34210526315789475,female,232,,0.5263157894736842,0,133,58,,0,circle,311,1,green,"['cloud', 'circle', 'square', 'polka-dotted']",0.25,311-3,,0.65,21521,2
red,233,1,6,223,4,0.1388888888888889,,color,9.971866666666667,0.5,task,122,223,blue,task,,,122,,,3,0.41666666666666663,female,223,,0.4444444444444445,0,233,58,,0,striped,22a2b,0.8,green,"['cloud', 'circle', 'striped', 'polka-dotted']",0.25,22a2b-2a,,0.75,25432,3
,,,,,,,,,9.971866666666667,,,,,,,,0.85,,,,,,,,,,,,58,,,,,,,,,,,,,
,,,,,,,green,,9.971866666666667,,,,,,,red,,,0,blue,,,,,blue,,,,58,red,,,,,,,,,green,,,
striped,222,0,11,222,4,0.23076923076923075,,texture,9.971866666666667,0.5,task,222,232,solid,task,,,323,,,2,0.23076923076923075,female,232,,0.5384615384615384,1,323,58,,1,red,22a2b,0.7,polka-dotted,"['circle', 'square', 'red', 'green']",0.3,22a2b-2b,,0.3,19041,0
striped,233,0,12,212,4,0.23529411764705882,,texture,9.971866666666667,0.5,task,231,212,solid,task,,,212,,,2,0.23529411764705882,female,231,,0.5294117647058824,1,233,58,,1,red,321,0.45,polka-dotted,"['circle', 'blue', 'red', 'green']",0.2,321-2,,0.2,23520,1
striped,233,0,13,233,4,0.1739130434782609,,texture,9.971866666666667,0.5,task,313,133,solid,task,,,313,,,2,0.4347826086956522,female,133,,0.391304347826087,1,233,58,,1,circle,321,0.45,polka-dotted,"['cloud', 'circle', 'square', 'green']",0.2,321-2,,0.5,25961,2
striped,331,0,14,221,4,0.1724137931034483,,texture,9.971866666666667,0.5,task,221,131,solid,task,,,221,,,2,0.3448275862068966,female,131,,0.48275862068965514,1,331,58,,1,circle,321,0.7,polka-dotted,"['cloud', 'circle', 'square', 'blue']",0.25,321-2,,0.5,751,3
,,,,,,,,,9.971866666666667,,,,,,,,0.8,,,,,,,,,,,,58,,,,,,,,,,,,,
,,,,,,,polka-dotted,,9.971866666666667,,,,,,,striped,,,3,striped,,,,,solid,,,,58,solid,,,,,,,,,polka-dotted,,,
red,322,0.5,19,333,4,0.25806451612903225,,color,9.971866666666667,1,task,312,322,blue,task,,,312,,,3,0.48387096774193544,female,333,,0.25806451612903225,2,333,58,,0,square,321,0.4,green,"['square', 'solid', 'striped', 'polka-dotted']",0.4,321-2,,0.75,27021,0
red,332,0.5,20,213,5,0.22580645161290325,,color,9.971866666666667,1,task,321,332,blue,task,,,213,,,3,0.5483870967741936,female,321,,0.22580645161290325,2,213,58,,0,circle,211,0.35,green,"['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.35,211-3,,0.85,11102,1
red,312,0.5,21,113,4,0.17241379310344826,,color,9.971866666666667,1,task,312,113,blue,task,,,113,,,3,0.6206896551724137,female,133,,0.2068965517241379,2,133,58,,0,solid,22a2b,0.3,green,"['cloud', 'square', 'solid', 'polka-dotted']",0.25,22a2b-2a,,0.9,21882,2
red,212,0.5,22,211,4,0.32258064516129037,,color,9.971866666666667,1,task,211,212,blue,task,,,211,,,3,0.5483870967741936,female,322,,0.12903225806451615,2,322,58,,0,solid,22a2b,0.2,green,"['circle', 'square', 'solid', 'striped']",0.5,22a2b-2b,,0.85,4102,3
,,,,,,,,,9.971866666666667,,,,,,,,0.9,,,,,,,,,,,,58,,,,,,,,,,,,,
,,,,,,,blue,,9.971866666666667,,,,,,,green,,,3,green,,,,,red,,,,58,red,,,,,,,,,blue,,,
striped,222,1,27,233,4,0.17857142857142858,,texture,9.971866666666667,0,task,211,222,solid,task,,,211,,,2,0.6071428571428572,female,233,,0.2142857142857143,3,233,58,,0.5,green,311,0.3,polka-dotted,"['circle', 'blue', 'red', 'green']",0.25,311-3,,0.85,23790,0
striped,333,1,28,233,3,0.20833333333333334,,texture,9.971866666666667,0,task,313,233,solid,task,,,313,,,2,0.625,female,233,,0.16666666666666669,3,333,58,,0.5,circle,322b,0.2,polka-dotted,"['circle', 'square', 'green']",0.25,322b-2,,0.75,29201,1
striped,121,1,29,121,4,0.17241379310344826,,texture,9.971866666666667,0,task,121,331,solid,task,,,331,,,2,0.27586206896551724,female,132,,0.5517241379310345,3,132,58,,0.5,cloud,22b2b,0.8,polka-dotted,"['cloud', 'square', 'blue', 'red']",0.25,22b2b-2,,0.4,4861,2
striped,231,1,30,112,4,0.37499999999999994,,texture,9.971866666666667,0,task,231,112,solid,task,,,222,,,2,0.25,female,112,,0.37499999999999994,3,222,58,,0.5,red,22b1,0.6,polka-dotted,"['cloud', 'circle', 'blue', 'red']",0.6,22b1-3,,0.4,3291,3
,,,,,,,,,9.971866666666667,,,,,,,,0.25,,,,,,,,,,,,58,,,,,,,,,,,,,
,,,,,,,striped,,9.971866666666667,,,,,,,solid,,,3,solid,,,,,polka-dotted,,,,58,polka-dotted,,,,,,,,,striped,,,
red,121,1,3,331,4,0.4516129032258065,,color,13.637633333333333,0,task,121,331,blue,task,,,132,,,3,0.32258064516129037,female,331,,0.22580645161290325,0,132,59,,0.5,polka-dotted,22b2b,0.35,green,"['cloud', 'square', 'striped', 'polka-dotted']",0.7,22b2b-2,,0.5,4862,0
red,111,1,4,111,4,0.7391304347826088,,color,13.637633333333333,0,task,111,212,blue,task,,,212,,,3,0.13043478260869565,female,313,,0.13043478260869565,0,313,59,,0.5,solid,311,0.15,green,"['cloud', 'circle', 'square', 'solid']",0.85,311-3,,0.15,11851,1
red,331,1,5,222,4,0.6071428571428572,,color,13.637633333333333,0,task,331,222,blue,task,,,222,,,3,0.10714285714285715,female,223,,0.28571428571428575,0,223,59,,0.5,circle,22a1,0.4,green,"['circle', 'square', 'striped', 'polka-dotted']",0.85,22a1-3,,0.15,16262,2
red,113,1,6,311,5,0.6451612903225807,,color,13.637633333333333,0,task,311,231,blue,task,,,231,,,3,0.09677419354838711,female,311,,0.2580645161290323,0,113,59,,0.5,solid,22b1,0.4,green,"['cloud', 'circle', 'square', 'solid', 'polka-dotted']",1,22b1-2,,0.15,8392,3
,,,,,,,,,13.637633333333333,,,,,,,,0.65,,,,,,,,,,,,59,,,,,,,,,,,,,
,,,,,,,red,,13.637633333333333,,,,,,,blue,,,3,blue,,,,,green,,,,59,green,,,,,,,,,red,,,
circle,212,0.5,11,111,4,0.4117647058823529,,shape,13.637633333333333,1,task,111,212,cloud,task,,,222,,,1,0.29411764705882354,female,111,,0.29411764705882354,1,222,59,,0,solid,22a2b,0.5,square,"['solid', 'striped', 'blue', 'red']",0.7,22a2b-2a,,0.5,3310,0
circle,123,0.5,12,322,3,0.3684210526315789,,shape,13.637633333333333,1,task,222,322,cloud,task,,,222,,,1,0.3684210526315789,female,322,,0.2631578947368421,1,123,59,,0,striped,321,0.5,square,"['striped', 'red', 'green']",0.7,321-3,,0.7,14340,1
circle,321,0.5,13,321,4,0.3333333333333333,,shape,13.637633333333333,1,task,321,122,cloud,task,,,323,,,1,0.43589743589743585,female,122,,0.23076923076923075,1,323,59,,0,striped,321,0.45,square,"['striped', 'blue', 'red', 'green']",0.65,321-2,,0.85,18420,2
circle,113,0.5,14,313,2,0.33333333333333337,,shape,13.637633333333333,1,task,113,213,cloud,task,,,313,,,1,0.5128205128205129,female,213,,0.15384615384615385,1,313,59,,0,green,331,0.3,square,"['solid', 'green']",0.65,331-3,,1,13290,3
,,,,,,,,,13.637633333333333,,,,,,,,0.8,,,,,,,,,,,,59,,,,,,,,,,,,,
,,,,,,,cloud,,13.637633333333333,,,,,,,square,,,3,square,,,,,circle,,,,59,circle,,,,,,,,,cloud,,,
circle,232,1,19,133,4,0.4117647058823529,,shape,13.637633333333333,0,task,232,223,cloud,task,,,133,,,1,0.29411764705882354,female,223,,0.29411764705882354,2,133,59,,0.5,polka-dotted,22b2b,0.5,square,"['striped', 'polka-dotted', 'red', 'green']",0.7,22b2b-2,,0.5,22710,0
circle,313,1,20,233,3,0.42424242424242425,,shape,13.637633333333333,0,task,313,233,cloud,task,,,233,,,1,0.21212121212121213,female,333,,0.36363636363636365,2,333,59,,0.5,green,322b,0.6,square,"['solid', 'polka-dotted', 'green']",0.7,322b-2,,0.35,29200,1
circle,222,1,21,222,5,0.4375,,shape,13.637633333333333,0,task,321,222,cloud,task,,,321,,,1,0.12500000000000003,female,133,,0.4375,2,133,59,,0.5,striped,211,0.7,square,"['striped', 'polka-dotted', 'blue', 'red', 'green']",0.7,211-3,,0.2,21070,2
circle,133,1,22,133,4,0.5142857142857143,,shape,13.637633333333333,0,task,232,323,cloud,task,,,323,,,1,0.1142857142857143,female,232,,0.37142857142857144,2,133,59,,0.5,polka-dotted,22b1,0.65,square,"['striped', 'polka-dotted', 'red', 'green']",0.9,22b1-3,,0.2,22930,3
,,,,,,,,,13.637633333333333,,,,,,,,0.8,,,,,,,,,,,,59,,,,,,,,,,,,,
,,,,,,,circle,,13.637633333333333,,,,,,,cloud,,,3,cloud,,,,,square,,,,59,square,,,,,,,,,circle,,,
striped,231,0.5,27,211,4,0.393939393939394,,texture,13.637633333333333,0,task,211,231,solid,task,,,211,,,2,0.30303030303030304,female,322,,0.30303030303030304,3,322,59,,1,blue,22a1,0.5,polka-dotted,"['circle', 'square', 'blue', 'red']",0.65,22a1-3,,0.5,3861,0
striped,312,0.5,28,312,4,0.393939393939394,,texture,13.637633333333333,0,task,312,232,solid,task,,,232,,,2,0.30303030303030304,female,313,,0.30303030303030304,3,313,59,,1,red,22a2b,0.5,polka-dotted,"['circle', 'square', 'red', 'green']",0.65,22a2b-2a,,0.5,12711,1
striped,333,0.5,29,312,5,0.4193548387096775,,texture,13.637633333333333,0,task,111,312,solid,task,,,111,,,2,0.2580645161290323,female,312,,0.32258064516129037,3,333,59,,1,square,22b1,0.5,polka-dotted,"['cloud', 'square', 'blue', 'red', 'green']",0.65,22b1-2,,0.4,26551,2
striped,222,0.5,30,222,5,0.3548387096774194,,texture,13.637633333333333,0,task,211,222,solid,task,,,211,,,2,0.16129032258064516,female,113,,0.48387096774193544,3,113,59,,1,circle,22b1,0.75,polka-dotted,"['cloud', 'circle', 'blue', 'red', 'green']",0.55,22b1-2,,0.25,8951,3
,,,,,,,,,13.637633333333333,,,,,,,,0.65,,,,,,,,,,,,59,,,,,,,,,,,,,
,,,,,,,solid,,13.637633333333333,,,,,,,striped,,,3,striped,,,,,polka-dotted,,,,59,polka-dotted,,,,,,,,,solid,,,
red,221,0.5,3,221,4,0.6153846153846154,,color,7.5764,0,task,221,332,blue,task,,,332,,,3,0,male,223,,0.3846153846153846,0,223,60,,1,circle,22a1,0.5,green,"['circle', 'square', 'striped', 'polka-dotted']",0.8,22a1-3,,0,16802,0
red,313,0.5,4,231,5,0.6666666666666666,,color,7.5764,0,task,231,313,blue,task,,,231,,,3,0,male,223,,0.3333333333333333,0,223,60,,1,circle,22b1,0.5,green,"['circle', 'square', 'solid', 'striped', 'polka-dotted']",1,22b1-2,,0,17372,1
red,232,0.5,5,232,4,0.3333333333333333,,color,7.5764,0,task,331,132,blue,task,,,331,,,3,0,male,132,,0.6666666666666666,0,232,60,,1,polka-dotted,321,1,green,"['cloud', 'circle', 'square', 'polka-dotted']",0.5,321-2,,0,6731,2
red,313,0.5,6,313,4,0.3333333333333333,,color,7.5764,0,task,211,112,blue,task,,,112,,,3,0,male,211,,0.6666666666666666,0,313,60,,1,square,311,1,green,"['cloud', 'circle', 'square', 'solid']",0.5,311-3,,0,11771,3
,,,,,,,,,7.5764,,,,,,,,1,,,,,,,,,,,,60,,,,,,,,,,,,,
,,,,,,,blue,,7.5764,,,,,,,red,,,3,red,,,,,green,,,,60,green,,,,,,,,,blue,,,
striped,311,0.5,11,113,4,0.5,,texture,7.5764,0,task,311,113,solid,task,,,133,,,2,0.25,male,113,,0.25,1,133,60,,1,cloud,22a2b,0.5,polka-dotted,"['cloud', 'square', 'blue', 'green']",1,22a2b-2b,,0.5,21791,0
striped,122,0.5,12,122,4,0.6666666666666666,,texture,7.5764,0,task,312,122,solid,task,,,312,,,2,0,male,232,,0.3333333333333333,1,232,60,,1,cloud,311,0.5,polka-dotted,"['cloud', 'circle', 'square', 'red']",1,311-3,,0,6371,1
striped,222,0.5,13,222,4,0.3333333333333333,,texture,7.5764,0,task,211,222,solid,task,,,213,,,2,0,male,211,,0.6666666666666666,1,213,60,,1,circle,321,1,polka-dotted,"['circle', 'blue', 'red', 'green']",0.5,321-2,,0,10480,2
striped,323,0.5,14,323,4,0.3333333333333333,,texture,7.5764,0,task,213,323,solid,task,,,213,,,2,0,male,133,,0.6666666666666666,1,133,60,,1,green,311,1,polka-dotted,"['cloud', 'circle', 'square', 'green']",0.5,311-3,,0,22961,3
,,,,,,,,,7.5764,,,,,,,,1,,,,,,,,,,,,60,,,,,,,,,,,,,
,,,,,,,solid,,7.5764,,,,,,,striped,,,3,striped,,,,,polka-dotted,,,,60,polka-dotted,,,,,,,,,solid,,,
red,313,0,19,233,4,0.3333333333333333,,color,7.5764,1,task,212,313,blue,task,,,212,,,3,0.6666666666666666,male,233,,0,2,233,60,,0.5,circle,22b2b,0,green,"['circle', 'square', 'solid', 'polka-dotted']",0.5,22b2b-2,,1,25002,0
red,133,0,20,133,4,0.3333333333333333,,color,7.5764,1,task,131,212,blue,task,,,131,,,3,0.6666666666666666,male,212,,0,2,133,60,,0.5,cloud,22a1,0,green,"['cloud', 'circle', 'solid', 'polka-dotted']",0.5,22a1-3,,1,20752,1
red,131,0,21,332,5,0,,color,7.5764,1,task,131,222,blue,task,,,332,,,3,0.6666666666666666,male,222,,0.3333333333333333,2,332,60,,0.5,polka-dotted,22b1,0.5,green,"['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0,22b1-2,,1,7642,2
red,221,0,22,322,4,0,,color,7.5764,1,task,221,322,blue,task,,,322,,,3,0.6666666666666666,male,333,,0.3333333333333333,2,333,60,,0.5,striped,22b1,0.5,green,"['circle', 'square', 'striped', 'polka-dotted']",0,22b1-3,,1,26952,3
,,,,,,,,,7.5764,,,,,,,,1,,,,,,,,,,,,60,,,,,,,,,,,,,
,,,,,,,red,,7.5764,,,,,,,green,,,3,green,,,,,blue,,,,60,blue,,,,,,,,,red,,,
red,112,0.5,27,112,2,0.25,,color,7.5764,0,task,111,112,blue,task,,,113,,,3,0.25,male,111,,0.5,3,113,60,,1,cloud,331,1,green,"['cloud', 'solid']",0.5,331-3,,0.5,8520,0
red,323,0.5,28,122,4,0.25,,color,7.5764,0,task,111,122,blue,task,,,111,,,3,0.25,male,122,,0.5,3,323,60,,1,cloud,22b1,1,green,"['cloud', 'square', 'solid', 'striped']",0.5,22b1-3,,0.5,18372,1
red,313,0.5,29,212,4,0.25,,color,7.5764,0,task,111,212,blue,task,,,111,,,3,0.25,male,212,,0.5,3,313,60,,1,solid,311,1,green,"['cloud', 'circle', 'square', 'solid']",0.5,311-3,,0.5,11851,2
red,233,0.5,30,321,5,0.3333333333333333,,color,7.5764,0,task,321,123,blue,task,,,321,,,3,0,male,123,,0.6666666666666666,3,233,60,,1,striped,22b1,1,green,"['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.5,22b1-2,,0,25152,3
